SLRA -13.283000-064.700000 453
SLRB -18.319000-059.766000 899
SLRI -11.017000-066.100000 456
SLRQ -14.467000-067.567000 892
SLRY -14.323000-067.392000 594
SLSA -13.758000-065.432000 469
SLSB -14.942000-066.742000 630
SLSI -16.379000-060.963000 1355
SLSM -14.967000-065.633000 518
SLSU -19.010000-065.294000 9462
SLTJ -21.548000-064.707000 6043
SLTR -14.818000-064.913000 505
SLVG -18.470000-064.099000 6509
SLVM -21.250000-063.450000 1296
SLVR -17.641000-063.134000 1214
SLYA -21.949000-063.648000 2100
SMJP  05.453000-055.195000 56
SMZY  05.450000-055.200000 49
SOCA  04.820000-052.362000 23
SOOM  05.483000-054.035000 13
SPAY -10.733000-073.750000 1886
SPCL -08.375000-074.573000 509
SPEO -09.145000-078.521000 69
SPGM -09.290000-076.005000 1995
SPHI -06.784000-079.826000 92
SPHO -13.151000-074.202000 8858
SPHY -13.704000-073.348000 11224
SPHZ -09.344000-077.596000 8960
SPIM -12.018000-077.112000 108
SPJA -06.050000-077.150000 2582
SPJE -05.591000-078.771000 2441
SPJI -07.167000-076.728000 1138
SPJL -15.464000-070.154000 12461
SPJN -15.350000-075.150000 141
SPJR -07.132000-078.489000 8533
SPLO -17.691000-071.341000 30
SPME -03.549000-080.378000 82
SPMS -05.883000-076.083000 581
SPNC -09.900000-076.217000 5997
SPPY -06.200000-077.883000 8238
SPQT -03.786000-073.310000 302
SPQU -16.337000-071.569000 8406
SPRU -08.083000-079.117000 72
SPSO -13.742000-076.218000 36
SPST -06.506000-076.371000 892
SPTN -18.049000-070.257000 1526
SPTU -12.622000-069.222000 653
SPUR -05.202000-080.614000 171
SPYL -04.573000-081.252000 279
SPZA -14.867000-074.950000 1847
SPZO -13.531000-071.937000 10656
SUAA -34.789000-056.265000 171
SUAG -30.399000-056.511000 407
SUCA -34.451000-057.767000 62
SUDU -33.356000-056.496000 302
SULS -34.858000-055.092000 92
SUME -33.249000-058.073000 69
SUMO -32.343000-054.222000 361
SUMU -34.838000-056.030000 102
SUPE -34.913000-054.919000 62
SUPU -32.363000-058.066000 157
SURV -30.969000-055.473000 705
SUSO -31.435000-057.984000 184
SUTB -31.750000-055.924000 436
SUTR -33.195000-054.347000 463
SVAC  09.550000-069.233000 633
SVBC  10.110000-064.687000 23
SVBI  08.617000-070.217000 659
SVBM  10.042000-069.360000 2028
SVBS  10.250000-067.650000 1329
SVCB  08.133000-063.535000 194
SVCL  08.928000-067.413000 325
SVCP  10.667000-063.250000 30
SVCR  11.419000-069.681000 49
SVCS  10.290000-066.814000 2129
SVCU  10.453000-064.130000 13
SVFM  10.483000-066.833000 2720
SVGD  07.233000-070.800000 423
SVGI  10.580000-062.318000 43
SVGU  09.017000-069.733000 600
SVHG  10.467000-066.100000 10
SVJC  11.778000-070.148000 75
SVJM  09.842000-067.333000 1394
SVLF  08.250000-072.282000 302
SVLO  11.800000-066.175000 3
SVMC  10.561000-071.726000 233
SVMD  08.586000-071.159000 4974
SVMG  10.916000-063.965000 72
SVMI  10.607000-066.990000 233
SVMN  09.817000-070.933000 89
SVMP  10.140000-066.778000 568
SVMT  09.748000-063.167000 220
SVPA  05.600000-067.600000 243
SVPC  10.483000-068.067000 30
SVPM  07.805000-072.202000 3258
SVPR  08.300000-062.733000 466
SVSA  07.867000-072.450000 1302
SVSE  04.683000-061.183000 2920
SVSO  07.568000-072.028000 1073
SVSP  10.283000-068.733000 755
SVSR  07.883000-067.433000 154
SVST  08.950000-064.150000 853
SVSZ  09.033000-071.950000 30
SVTM  07.250000-061.433000 341
SVTR  09.017000-062.733000 105
SVVA  10.151000-067.933000 1407
SVVG  08.639000-071.660000 246
SVVL  09.350000-070.617000 2044
SVVP  09.217000-066.017000 407
SWBC -00.981000-062.919000 108
SYCJ  06.488000-058.266000 92
SYEB  05.617000-057.767000 148
SYGT  06.800000-058.150000 3
SYKM  05.864000-060.617000 1588
SYLT  03.369000-059.796000 344
SYTM  06.500000-058.250000 92
TAKA  35.567000 133.233000 49
TAPA  17.141000-061.786000 59
TBPB  13.076000-059.488000 167
TBPO  13.100000-059.617000 164
TDCF  15.533000-061.400000 13
TDPD  15.542000-061.311000 79
TDPR  15.300000-061.400000 236
TFFF  14.592000-060.996000 13
TFFG  18.101000-063.049000 7
TFFJ  17.900000-062.850000 46
TFFR  16.267000-061.522000 33
TGPY  12.004000-061.788000 39
TIST  18.337000-064.973000 20
TISX  17.702000-064.799000 62
TJBQ  18.495000-067.129000 233
TJMZ  18.256000-067.149000 26
TJNR  18.245000-065.643000 36
TJPS  18.008000-066.563000 23
TJSJ  18.439000-066.002000 7
TKPK  17.311000-062.719000 167
TKPN  17.200000-062.583000 20
TLPC  14.019000-061.000000 20
TLPL  13.732000-060.952000 10
TNCA  12.504000-070.012000 59
TNCB  12.139000-068.277000 20
TNCC  12.192000-068.957000 26
TNCE  17.492000-062.976000 128
TNCM  18.040000-063.112000 10
TQPF  18.210000-063.053000 98
TRPM  16.750000-062.167000 39
TTCP  11.146000-060.841000 33
TTPP  10.593000-061.349000 56
TTPT  11.150000-060.833000 10
TUPJ  18.450000-064.542000 13
TUPW  18.450000-064.433000 13
TVSV  13.144000-061.214000 62
TXKF  32.364000-064.679000 10
UAAA  43.352000 077.038000 2218
UAAH  46.893000 075.005000 1434
UACC  51.027000 071.467000 1155
UAFF  42.800000 074.500000 2480
UAFM  43.062000 074.478000 2073
UAFO  40.608000 072.793000 2907
UAII  42.317000 069.700000 1375
UAKD  47.708000 067.733000 1240
UAKK  49.670000 073.338000 1752
UAOO  44.850000 065.500000 423
UARR  51.152000 051.545000 121
UATA  46.783000 061.650000 184
UATG  47.120000 051.825000 -72
UATT  50.245000 057.203000 732
UAUU  53.207000 063.550000 591
UBBB  40.467000 050.050000 10
UBBG  40.735000 046.318000 1073
UEEE  62.093000 129.763000 322
UELL  56.833000 124.867000 2792
UGEE  40.148000 044.397000 2818
UGEL  40.743000 043.855000 4967
UGGG  41.672000 044.955000 1611
UGMM  41.933000 044.583000 1808
UHBP  53.067000 132.983000 1781
UHHH  48.527000 135.187000 243
UHHO  49.450000 136.567000 95
UHMA  64.735000 177.738000 194
UHMD  64.380000-173.247000 69
UHMM  59.910000 150.718000 568
UHPP  53.170000 158.452000 128
UHSS  46.888000 142.717000 56
UHWW  43.398000 132.147000 43
UIAA  52.027000 113.305000 2254
UIBB  56.370000 101.698000 1598
UIII  52.267000 104.395000 1660
UIIO  52.817000 104.767000 1722
UIKB  57.850000 114.233000 912
UIKK  57.767000 108.067000 846
UINN  54.883000 099.033000 1345
UIUH  52.167000 109.783000 2185
UIUU  51.807000 107.442000 1677
UKBB  50.345000 030.895000 423
UKDD  48.357000 035.102000 476
UKDR  48.043000 033.210000 400
UKFF  45.038000 033.982000 633
UKHH  49.925000 036.292000 505
UKII  47.017000 028.983000 591
UKKK  50.402000 030.452000 581
UKLL  49.813000 023.957000 1063
UKLR  50.602000 026.147000 748
UKOO  46.427000 030.678000 167
ULAA  64.600000 040.718000 59
ULAK  61.233000 046.717000 184
ULLI  59.800000 030.265000 75
ULMM  68.782000 032.747000 262
ULOL  56.350000 030.617000 322
ULTT  59.383000 024.583000 144
ULWT  59.883000 042.750000 440
ULWW  59.317000 039.917000 430
UMBB  52.108000 023.898000 463
UMGG  52.527000 031.018000 466
UMII  55.126000 030.352000 676
UMKK  54.890000 020.595000 43
UMMG  53.602000 024.055000 440
UMMM  53.865000 027.542000 741
UMMS  53.883000 028.033000 663
UMRR  56.967000 024.050000 23
UMRW  57.400000 021.533000 10
UNAA  53.742000 091.385000 823
UNBB  53.363000 083.542000 830
UNCE  53.817000 086.883000 1010
UNII  58.450000 092.150000 256
UNNN  55.083000 082.900000 581
UNNT  55.012000 082.652000 361
UNOO  54.967000 073.310000 308
URKA  45.002000 037.348000 171
URKK  45.035000 039.172000 115
URKM  44.655000 040.093000 673
URMM  44.225000 043.083000 1043
URMN  43.513000 043.640000 1450
URMT  45.108000 042.113000 1473
URRR  47.258000 039.820000 276
URSS  43.445000 039.948000 85
URWA  46.288000 048.008000 -66
URWI  46.373000 044.333000 495
URWW  48.782000 044.347000 476
USCC  55.303000 061.507000 761
USHH  61.017000 069.033000 131
USPP  57.917000 056.027000 400
USRR  61.343000 073.405000 197
USSS  56.743000 060.805000 758
UTAA  37.992000 058.363000 686
UTDD  38.543000 068.825000 2556
UTDL  40.215000 069.695000 1440
UTED  40.117000 067.833000 1132
UTNU  41.583000 060.645000 318
UTSB  39.775000 064.480000 745
UTSM  41.733000 064.617000 781
UTSS  39.702000 066.985000 2208
UTST  37.286000 067.309000 1017
UTTT  41.257000 069.282000 1404
UUBP  53.213000 034.178000 656
UUDD  55.408000 037.908000 581
UUEE  55.972000 037.415000 623
UUEM  56.825000 035.760000 466
UUOO  51.815000 039.230000 509
UUWW  55.598000 037.275000 679
UUYT  61.683000 053.683000 456
UUYY  61.642000 050.840000 338
UWGG  56.230000 043.787000 253
UWKD  55.603000 049.285000 407
UWKE  55.563000 052.095000 636
UWLW  54.402000 048.805000 249
UWOO  51.797000 055.457000 384
UWPP  53.117000 045.017000 571
UWSS  51.565000 046.045000 495
UWUU  54.557000 055.875000 443
UWWW  53.500000 050.155000 472
VAAH  23.071000 072.627000 177
VAAK  20.698000 077.059000 991
VAAU  19.864000 075.399000 1893
VABB  19.091000 072.867000 26
VABI  22.000000 082.067000 892
VABJ  23.287000 069.671000 253
VABM  15.858000 074.619000 2470
VABP  23.286000 077.338000 1703
VABV  21.754000 072.191000 20
VAGO  15.374000 073.826000 148
VAID  22.723000 075.806000 1827
VAJB  23.183000 080.062000 1611
VAKD  21.833000 076.367000 1040
VAKP  16.665000 074.291000 1975
VANP  21.091000 079.050000 1004
VARK  22.309000 070.780000 436
VASL  17.626000 075.935000 1565
VBBM  24.267000 097.200000 364
VBBS  16.767000 094.767000 30
VBCI  14.117000 093.367000 7
VBHL  24.867000 094.917000 427
VBKG  21.300000 099.617000 2713
VBKP  19.417000 093.550000 16
VBLS  22.933000 097.750000 2451
VBMK  25.367000 097.400000 476
VBML  20.833000 095.833000 702
VBMM  16.500000 097.617000 69
VBPA  16.750000 097.667000 30
VBPR  18.800000 095.217000 190
VBPT  27.333000 097.417000 1342
VBRM  21.983000 096.100000 243
VBRN  12.433000 098.600000 118
VBRR  16.900000 096.183000 92
VBSY  18.467000 094.350000 30
VBTV  14.100000 098.217000 52
VCBI  07.180000 079.885000 26
VCCA  08.300000 080.427000 322
VCCB  07.703000 081.678000 10
VCCC  06.823000 079.885000 20
VCCT  08.540000 081.183000 7
VDKC  12.000000 105.450000 52
VDPP  11.544000 104.847000 39
VDSR  13.409000 103.816000 59
VEAT  23.890000 091.242000 46
VEBD  26.678000 088.327000 410
VEBS  20.246000 085.821000 144
VECC  22.653000 088.449000 16
VECX  09.150000 092.817000 33
VEGK  26.740000 083.450000 253
VEGT  26.104000 091.589000 154
VEGY  24.748000 084.945000 358
VEIM  24.764000 093.903000 2516
VEJH  21.914000 084.051000 741
VEJS  22.817000 086.167000 459
VELR  27.291000 094.097000 325
VEMN  27.481000 095.022000 358
VEPB  11.667000 092.717000 240
VEPT  25.593000 085.094000 164
VERC  23.314000 085.323000 2103
VGCB  21.450000 091.965000 10
VGEG  22.257000 091.822000 13
VGIS  24.153000 089.049000 43
VGJR  23.184000 089.161000 20
VGRJ  24.439000 088.616000 52
VGSY  24.961000 091.872000 49
VGTJ  23.767000 090.383000 23
VGZR  23.843000 090.398000 26
VHCH  22.200000 114.017000 259
VHHH  22.309000 113.915000 16
VIAG  27.158000 077.962000 545
VIAL  25.440000 081.737000 318
VIAR  31.705000 074.803000 745
VIBN  25.451000 082.861000 259
VIBY  28.422000 079.450000 561
VICX  26.403000 080.412000 400
VIDD  28.584000 077.208000 689
VIDP  28.569000 077.113000 738
VIHR  29.167000 075.733000 692
VIJN  25.483000 078.567000 794
VILK  26.762000 080.885000 397
VIST  24.563000 080.854000 1040
VIUD  24.617000 073.883000 1670
VLAP  14.800000 106.833000 344
VLIP  15.117000 105.167000 335
VLLB  19.899000 102.163000 942
VLSB  19.242000 101.708000 1237
VLSK  16.550000 104.760000 505
VLSV  15.710000 106.411000 568
VLTK  17.383000 104.650000 171
VLVT  17.988000 102.563000 558
VMMC  22.149000 113.591000 20
VNBW  27.507000 083.418000 354
VNJL  29.283000 082.167000 7546
VNKT  27.697000 085.358000 4360
VNPK  28.200000 083.983000 2694
VNSI  27.150000 084.983000 446
VNSK  28.586000 081.635000 2382
VNTJ  27.350000 087.667000 5682
VNVT  26.484000 087.264000 233
VOBG  12.951000 077.666000 2894
VOBI  15.150000 076.850000 1470
VOBZ  16.526000 080.798000 66
VOCB  11.029000 077.043000 1289
VOCC  09.945000 076.272000 3
VOCP  14.483000 078.833000 423
VOHY  17.453000 078.464000 1729
VOMD  09.834000 078.089000 443
VOML  12.961000 074.891000 331
VOMM  12.994000 080.177000 33
VOTR  10.764000 078.716000 276
VOTV  08.478000 076.921000 10
VOVR  12.917000 079.150000 699
VQPR  27.403000 089.427000 7283
VRGN -00.683000 073.150000 7
VRMM  04.192000 073.529000 3
VTBC  12.600000 102.117000 10
VTBD  13.914000 100.606000 7
VTBG  14.017000 099.533000 92
VTBI  14.077000 101.382000 79
VTBJ  13.150000 100.067000 7
VTBP  11.787000 099.805000 10
VTBS  13.367000 100.983000 3
VTBU  12.683000 100.999000 56
VTCC  18.771000 098.963000 1027
VTCH  19.302000 097.978000 761
VTCL  18.273000 099.507000 801
VTCN  18.807000 100.785000 679
VTCP  18.129000 100.167000 531
VTCR  19.917000 099.833000 1293
VTCS  18.167000 097.933000 696
VTPH  12.631000 099.954000 10
VTPM  16.700000 098.545000 646
VTPN  15.671000 100.139000 112
VTPS  16.783000 100.267000 144
VTPT  16.886000 099.281000 472
VTPU  17.672000 100.238000 259
VTSA  06.650000 100.083000 13
VTSB  09.133000 099.140000 16
VTSD  10.483000 099.183000 10
VTSH  07.183000 100.617000 10
VTSK  06.783000 101.155000 7
VTSN  08.464000 099.958000 43
VTSP  08.113000 098.309000 79
VTSR  09.777000 098.589000 56
VTSS  06.933000 100.395000 89
VTST  07.508000 099.625000 66
VTUB  16.533000 104.717000 453
VTUC  15.800000 102.033000 597
VTUD  17.383000 102.794000 574
VTUK  16.465000 102.786000 659
VTUL  17.439000 101.728000 853
VTUM  17.867000 102.717000 571
VTUN  14.933000 102.083000 722
VTUP  17.417000 104.783000 479
VTUR  16.050000 103.683000 459
VTUS  17.289000 104.112000 548
VTUU  15.244000 104.867000 400
VVDN  16.044000 108.200000 30
VVGL  21.033000 105.850000 39
VVNB  21.222000 105.806000 36
VVNT  12.223000 109.200000 20
VVPB  16.399000 107.706000 43
VVPK  14.003000 108.024000 2418
VVQN  13.767000 109.217000 20
VVTS  10.821000 106.661000 30
VVVH  18.700000 105.667000 20
VYSW  20.132000 092.879000 26
VYYY  16.907000 096.135000 108
WAAA -05.061000 119.555000 46
WAAB -05.467000 122.617000 7
WAAU -04.084000 122.413000 161
WABB -01.192000 136.110000 43
WABI -03.367000 135.500000 20
WABN -04.717000 136.433000 10
WABO -01.867000 136.233000 10
WABP -04.524000 136.878000 102
WABT -03.917000 136.367000 5807
WAJI -01.833000 138.717000 10
WAJJ -02.572000 140.511000 285
WAJW -04.098000 138.951000 5049
WAKK -08.521000 140.417000 10
WAKT -06.100000 140.300000 52
WAMA  01.817000 127.833000 26
WAMG  00.641000 122.851000 59
WAMH  03.583000 125.467000 13
WAMI  01.017000 120.800000 7
WAML -00.917000 119.910000 279
WAMM  01.549000 124.926000 259
WAMP -01.417000 120.658000 16
WAMT  00.831000 127.380000 46
WAMW -00.900000 122.783000 7
WAPA -03.350000 128.883000 33
WAPH -01.617000 124.550000 10
WAPI -07.983000 131.300000 79
WAPN -02.083000 126.000000 7
WAPP -03.707000 128.090000 30
WAPR -03.250000 127.083000 66
WASF -02.883000 132.250000 427
WASK -03.667000 133.750000 10
WASR -00.894000 134.050000 13
WASS -00.926000 131.121000 10
WBGG  01.485000 110.340000 85
WBGR  04.328000 113.986000 52
WBKK  05.941000 116.049000 10
WBKL  05.301000 115.248000 98
WBKS  05.902000 118.052000 43
WBKT  06.917000 116.833000 10
WBKW  04.262000 117.886000 56
WBSB  04.944000 114.929000 72
WIAA  05.876000 095.336000 358
WIAG -04.450000 105.183000 62
WIAM -07.333000 108.250000 1099
WIAR -07.610000 111.433000 358
WIAS -07.927000 112.713000 1713
WIBB  00.458000 101.443000 98
WIIA -06.293000 106.568000 148
WIIB -06.902000 107.576000 2411
WIIH -06.268000 106.886000 82
WIII -06.124000 106.661000 33
WIIJ -07.787000 110.432000 344
WIIK -06.550000 107.667000 361
WIIL -07.644000 109.034000 69
WIIS -06.976000 110.377000 10
WIIT -05.241000 105.176000 279
WIKB  01.119000 104.114000 125
WIKD -02.745000 107.753000 161
WIKK -02.163000 106.138000 108
WIKN  00.919000 104.527000 52
WIKS -00.478000 104.578000 92
WIMB  01.500000 097.633000 20
WIMG -00.876000 100.351000 7
WIMM  03.564000 098.676000 89
WIMS  01.550000 098.883000 10
WIOI  01.083000 109.667000 125
WIOK -01.850000 109.967000 30
WION  03.913000 108.388000 7
WIOO -00.148000 109.404000 10
WIOS  00.117000 111.533000 95
WIPA -01.636000 103.643000 82
WIPH -02.767000 101.367000 2566
WIPL -03.867000 102.333000 49
WIPP -02.900000 104.700000 36
WIPR -00.352000 102.334000 59
WITC  04.250000 096.117000 295
WITM  05.233000 097.200000 89
WITT  05.517000 095.420000 62
WMBA  04.217000 100.700000 23
WMKC  06.166000 102.294000 13
WMKD  03.775000 103.211000 56
WMKJ  01.639000 103.671000 131
WMKK  02.743000 101.698000 69
WMKL  06.336000 099.735000 26
WMKM  02.263000 102.254000 33
WMKP  05.298000 100.278000 10
WMSA  03.130000 101.551000 85
WPDL -08.567000 125.567000 10
WPEC -08.500000 126.400000 1713
WPOC -09.200000 124.367000 16
WRBB -03.440000 114.753000 62
WRBI -02.704000 111.670000 72
WRBK -03.400000 116.217000 59
WRBM -00.950000 114.900000 197
WRBP -02.227000 113.944000 79
WRKC -08.638000 122.238000 112
WRKK -10.178000 123.664000 331
WRKL -08.267000 122.967000 30
WRKM -08.217000 124.567000 39
WRKR -10.733000 123.067000 3
WRKS -10.500000 121.833000 85
WRLB  03.733000 115.683000 1804
WRLG  02.850000 117.333000 164
WRLK  02.117000 117.450000 56
WRLL -01.267000 116.894000 10
WRLR  03.327000 117.571000 20
WRLS -00.617000 117.150000 30
WRRA -08.562000 116.101000 49
WRRB -08.541000 118.691000 69
WRRR -08.748000 115.169000 13
WRRS -08.433000 117.417000 10
WRRW -09.668000 120.299000 30
WRSJ -07.381000 112.786000 7
WRSP -07.217000 112.717000 10
WRSQ -07.518000 110.755000 410
WRSS -07.217000 113.717000 10
WSAP  01.361000 103.909000 62
WSSL  01.417000 103.868000 33
WSSS  01.359000 103.989000 20
YAYE -25.186000 130.976000 1614
YBAF -27.570000 153.008000 62
YBAM -10.950000 142.458000 33
YBAS -23.807000 133.902000 1775
YBBN -27.384000 153.118000 10
YBCG -28.164000 153.505000 20
YBCS -16.886000 145.755000 10
YBCV -26.413000 146.263000 994
YBGL -23.850000 151.250000 246
YBLR -23.433000 144.267000 630
YBMA -20.664000 139.489000 1112
YBMK -21.172000 149.180000 16
YBOK -27.413000 151.738000 1325
YBPN -20.495000 148.552000 79
YBRK -23.382000 150.475000 33
YBRM -17.945000 122.232000 56
YBTL -19.253000 146.765000 16
YBWP -12.679000 141.925000 66
YDGV -12.267000 136.817000 171
YDTC -19.633000 134.167000 1230
YDYL -25.183000 130.967000 1617
YMAY -36.069000 146.953000 535
YMDV -41.167000 146.367000 154
YMEN -37.730000 144.901000 279
YMES -38.099000 147.149000 20
YMHB -42.836000 147.510000 10
YMLT -41.545000 147.214000 558
YMLV -37.850000 144.733000 59
YMMB -37.976000 145.102000 49
YMMG -37.733000 140.783000 213
YMMI -28.705000 121.890000 1522
YMML -37.673000 144.843000 430
YMMQ -54.483000 158.950000 20
YMWY -40.983000 145.717000 36
YPAD -34.945000 138.531000 20
YPAL -34.933000 117.800000 233
YPBH -31.967000 141.467000 1033
YPCC -12.188000 096.834000 10
YPCD -32.117000 133.700000 75
YPDB -17.300000 123.617000 26
YPDN -12.415000 130.877000 102
